,id,tag,entropy,KL_div,norm_entropy_diff
101,101,powerful ending,5.952514146053061,8.682448556471297,0.19531736497242463
102,102,twist ending,6.926010837222176,2.9983319287475965,0.0637165214599385
103,103,adapted from:book,7.068591674630719,1.8535396446043877,0.044441922335059406
104,104,assassin,6.459356187999459,5.125472883651316,0.12680060384442027
105,105,assassination,6.100752359573672,7.373116443035386,0.17527798105149103
106,106,history,6.689849461230271,3.963079804756247,0.09564168008403197
107,107,interesting,6.8663913885865995,3.9060382263775573,0.0717760965990883
108,108,thriller,7.0695635118306654,1.7457109128982078,0.04431054582764038
109,109,dialogue,7.062401094834767,2.117274219004207,0.045278787555423146
110,110,paris,6.597497272836669,4.764714920238516,0.10812618671160573
111,111,adultery,6.695372448488023,4.516637422003404,0.09489506246486369
112,112,biographical,6.018188635755083,7.87851835763919,0.18643924723413158
113,113,biography,6.652822787382469,4.048876629753979,0.10064708128881728
114,114,blindness,5.656742088793573,8.351522634106797,0.2353009135307938
115,115,disability,6.160023557845324,7.115116610815073,0.16726548367034663
116,116,drug addiction,5.967202795595351,7.84311521555869,0.19333169959999985
117,117,drugs,6.842784001430817,2.971352020083568,0.07496742954455085
118,118,genius,6.315492090159513,6.64541292954525,0.14624867880825274
119,119,great acting,6.932532806110646,3.4551268204837564,0.06283485784991216
120,120,music business,4.857980664096237,10.034798230289681,0.3432804045850101
121,121,catholicism,5.634069761269366,8.424627375605397,0.23836584169505262
122,122,child abuse,6.218329958355545,6.952525370863455,0.1593834111795744
123,123,enigmatic,6.123339794738677,7.691628223357034,0.1722245289468635
124,124,mistaken identity,5.0991857484382095,9.338133688920216,0.310673419017568
125,125,queer,6.152176876714542,6.629364587408068,0.1683262267267451
126,126,soccer,4.860313601970642,9.55066376132397,0.34296502950986196
127,127,spanish,5.461838498833144,8.888913667381228,0.26164869372879385
128,128,alcoholism,6.081970572305895,6.998635264023191,0.1778169717532911
129,129,complex characters,5.723413242789681,8.77082833397791,0.22628806306768479
130,130,confusing,6.655934828473436,5.233719991278897,0.10022638419109534
131,131,germany,5.85717597916207,7.582735575839999,0.20820552709521606
132,132,suicide,6.933543598817861,3.0461902386504507,0.06269821519453131
133,133,suicide attempt,6.22784169468029,7.1655037954532546,0.15809757987171294
134,134,terminal illness,5.570383909627391,8.637929354130375,0.2469751280664626
135,135,touching,6.769306474585479,4.556918986838071,0.08490039038537828
136,136,true story,6.747664005989956,3.9973830659359533,0.0878260984526987
137,137,deliberate,6.245934395681699,7.151053118050804,0.1556517423719006
138,138,biopic,6.24484769172331,7.015779687432506,0.15579864698787896
139,139,character study,5.825844844040462,8.416226954416555,0.2124409845421803
140,140,death penalty,5.178277420590091,9.51608839419069,0.299981517479104
141,141,gay,6.227596300057016,4.657008603046561,0.15813075321447748
142,142,journalism,6.07976075540575,7.189733017899708,0.178115702884794
143,143,prison,6.719459545211317,3.82969036019126,0.09163888062541083
144,144,thought provoking,6.336553091599567,6.970351947512083,0.14340157559786554
145,145,writers,5.872680651142257,8.153838190279197,0.20610954882483634
146,146,based on a true story,6.817441199086881,3.6025911269574182,0.07839336226285
147,147,joaquin phoenix,5.146372925273529,9.619947124726338,0.30429448385442615
148,148,disturbing,6.8173456570984765,3.6576040986274982,0.0784062779783105
149,149,murder mystery,4.699153905041648,10.14444842442465,0.3647511868214002
150,150,twist,6.5005487939945485,5.926791767302005,0.12123203669405742
151,151,strong woman,5.955781177005033,7.939851525899172,0.19487571577837906
152,152,world war ii,6.250361376089894,5.6499239218206,0.1550532869675663
153,153,cynical,6.3243452473556685,6.744772844552104,0.14505187663590682
154,154,nudity (topless - notable),6.5436625055357585,5.309043222589038,0.11540376746906056
155,155,nudity (topless),7.106763015496778,1.4098394847065303,0.03928178085584881
156,156,psychology,6.824991244771949,3.959287434847389,0.0773727194710193
157,157,epidemic,5.059729650436081,10.00278174061474,0.31600723866574326
158,158,husband-wife relationship,6.212807413252017,7.200033922084755,0.16012996902671736
